year quarter area Species.no Age LengthGroup Length proportion proportion.adjusted Nbar
1981 1 1 18 5 14 439 0.31403 0.31403 5732.02
1981 1 1 18 5 15 538 0.04238 0.04238 5732.02
1981 1 1 18 6 12 280 0.01703 0.01703 1321.51
1981 1 1 18 6 13 370 0.35681 0.35681 1321.51
1981 1 1 18 6 14 440 0.49972 0.49972 1321.51
1981 1 1 18 6 15 552 0.12644 0.12644 1321.51
1981 1 1 18 7 13 388 0.16349 0.16349 4555.13
1981 1 1 18 7 14 437 0.42994 0.42994 4555.13
1981 1 1 18 7 15 571 0.40657 0.40657 4555.13
1981 1 1 18 8 13 367 0.23186 0.23186 776.131
1981 1 1 18 8 14 443 0.35391 0.35391 776.131
1981 1 1 18 8 15 575 0.38594 0.38594 776.131
1981 1 1 18 8 16 793 0.02829 0.02829 776.131
1981 1 1 18 9 14 432 0.2512 0.2512 77.8057
1981 1 1 18 9 15 580 0.7488 0.7488 77.8057
1981 1 1 18 10 13 375 0.09713 0.09713 218.897
1981 1 1 18 10 14 460 0.2192 0.2192 218.897
1981 1 1 18 10 15 604 0.63978 0.63978 218.897
1981 1 1 18 10 16 725 0.04388 0.04388 218.897
1981 1 1 21 1 8 89 0.04597 0.04597 6.1315e+06
1981 1 1 21 1 9 131 0.60765 0.60765 6.1315e+06
1981 1 1 21 1 10 163 0.34637 0.34637 6.1315e+06
1981 1 1 21 2 9 130 0.03188 0.03188 1.19834e+06
1981 1 1 21 2 10 186 0.15161 0.15161 1.19834e+06
1981 1 1 21 2 11 224 0.79107 0.79107 1.19834e+06
1981 1 1 21 2 12 257 0.02543 0.02543 1.19834e+06
1981 1 1 21 3 10 189 0.04353 0.04353 231984
1981 1 1 21 3 11 236 0.53149 0.53149 231984
1981 1 1 21 3 12 263 0.42498 0.42498 231984
1981 1 1 21 4 10 183 0.00084 0.00084 171171
1981 1 1 21 4 11 241 0.09261 0.09261 171171
1981 1 1 21 4 12 268 0.90655 0.90655 171171
1981 1 1 21 5 11 243 0.03503 0.03503 110323
1981 1 1 21 5 12 277 0.91299 0.91299 110323
1981 1 1 21 5 13 306 0.05198 0.05198 110323
1981 1 1 21 6 11 242 0.01261 0.01261 60806.6
1981 1 1 21 6 12 281 0.86599 0.86599 60806.6
1981 1 1 21 6 13 306 0.1214 0.1214 60806.6
1981 1 1 21 7 12 287 0.63949 0.63949 47520.5
1981 1 1 21 7 13 307 0.36051 0.36051 47520.5
1981 1 1 21 8 12 290 0.29593 0.29593 27567.1
1981 1 1 21 8 13 313 0.70407 0.70407 27567.1
1981 1 1 22 1 8 90 0.33561 0.33561 6.95783e+07
1981 1 1 22 1 9 117 0.66439 0.66439 6.95783e+07
1981 1 1 22 2 8 94 0.01802 0.01802 1.67295e+07
1981 1 1 22 2 9 128 0.72119 0.72119 1.67295e+07
1981 1 1 22 2 10 165 0.26079 0.26079 1.67295e+07
1981 1 1 22 3 9 144 0.03078 0.03078 2.73923e+06
1981 1 1 22 3 10 174 0.96922 0.96922 2.73923e+06
1981 1 1 22 4 10 187 0.79077 0.79077 957529
1981 1 1 22 4 11 206 0.20923 0.20923 957529
1981 1 1 23 1 8 91 0.37595 0.37595 6.95604e+07
1981 1 1 23 1 9 114 0.62405 0.62405 6.95604e+07
1981 1 1 23 2 9 134 0.80031 0.80031 3.28827e+07
1981 1 1 23 2 10 159 0.19969 0.19969 3.28827e+07
1981 1 1 23 3 9 136 0.29934 0.29934 6.03344e+06
1981 1 1 23 3 10 173 0.70066 0.70066 6.03344e+06
1981 1 1 23 4 9 142 0.10245 0.10245 2.39736e+06
1981 1 1 23 4 10 180 0.85236 0.85236 2.39736e+06
1981 1 1 23 4 11 207 0.04518 0.04518 2.39736e+06
1981 1 1 24 1 8 92 0.1757 0.1757 3.63992e+07
1981 1 1 24 1 9 114 0.82202 0.82202 3.63992e+07
1981 1 1 24 1 10 156 0.00228 0.00228 3.63992e+07
1981 1 1 24 2 9 142 0.19281 0.19281 8.51949e+06
1981 1 1 24 2 10 164 0.80567 0.80567 8.51949e+06
1981 1 1 24 2 11 209 0.00152 0.00152 8.51949e+06
1981 1 1 24 3 9 141 0.02272 0.02272 325057
1981 1 1 24 3 10 179 0.91138 0.91138 325057
1981 1 1 24 3 11 208 0.06578 0.06578 325057
1981 1 1 24 3 12 277 0.00013 0.00013 325057
1981 1 1 25 1 7 61 0.42794 0.42794 5.5342e+07
1981 1 1 25 1 8 83 0.54935 0.54935 5.5342e+07
1981 1 1 25 1 9 104 0.02271 0.02271 5.5342e+07
1981 1 1 25 2 8 88 0.32473 0.32473 9.18048e+06
1981 1 1 25 2 9 114 0.67527 0.67527 9.18048e+06
1981 1 1 25 3 8 95 0.03338 0.03338 1.57518e+06
1981 1 1 25 3 9 124 0.96662 0.96662 1.57518e+06
1981 2 1 16 1 8 92 0.00992 0.00992 444937
1981 2 1 16 1 9 130 0.18552 0.18552 444937
1981 2 1 16 1 10 175 0.37226 0.37226 444937
1981 2 1 16 1 11 224 0.24816 0.24816 444937
1981 2 1 16 1 12 271 0.13969 0.13969 444937
1981 2 1 16 1 13 327 0.04445 0.04445 444937
1981 2 1 16 2 11 219 0.06233 0.06233 225038
1981 2 1 16 2 12 277 0.15862 0.15862 225038
1981 2 1 16 2 13 351 0.48075 0.48075 225038
1981 2 1 16 2 14 438 0.25431 0.25431 225038
1981 2 1 16 2 15 547 0.04399 0.04399 225038
1981 2 1 16 3 12 290 0.00305 0.00305 35429.7
1981 2 1 16 3 13 372 0.06203 0.06203 35429.7
1981 2 1 16 3 14 457 0.20341 0.20341 35429.7
1981 2 1 16 3 15 587 0.66426 0.66426 35429.7
1981 2 1 16 3 16 740 0.06725 0.06725 35429.7
1981 2 1 16 4 13 363 0.00371 0.00371 12515.9
1981 2 1 16 4 14 451 0.01454 0.01454 12515.9
1981 2 1 16 4 15 629 0.38133 0.38133 12515.9
1981 2 1 16 4 16 777 0.60041 0.60041 12515.9
1981 2 1 16 5 15 643 0.05336 0.05336 7339.63
1981 2 1 16 5 16 844 0.88829 0.88829 7339.63
1981 2 1 16 5 17 1025 0.05835 0.05835 7339.63
1981 2 1 16 6 16 901 0.73121 0.73121 1274.64
1981 2 1 16 6 17 1046 0.26879 0.26879 1274.64
1981 2 1 16 7 16 926 0.47576 0.47576 876.096
1981 2 1 16 7 17 1063 0.52424 0.52424 876.096
1981 2 1 16 8 16 964 0.28259 0.28259 212.89
1981 2 1 16 8 17 1092 0.71741 0.71741 212.89
1981 2 1 16 9 17 1096 1 1 101.227
1981 2 1 16 10 17 1130 0.88064 0.88064 91.7255
1981 2 1 16 10 18 1385 0.11936 0.11936 91.7255
1981 2 1 17 1 9 136 0.16789 0.16789 2.36725e+06
1981 2 1 17 1 10 173 0.67507 0.67507 2.36725e+06
1981 2 1 17 1 11 216 0.15703 0.15703 2.36725e+06
1981 2 1 17 2 9 145 0.00084 0.00084 1.67748e+06
1981 2 1 17 2 10 184 0.06605 0.06605 1.67748e+06
1981 2 1 17 2 11 228 0.63575 0.63575 1.67748e+06
1981 2 1 17 2 12 266 0.28559 0.28559 1.67748e+06
1981 2 1 17 2 13 311 0.01176 0.01176 1.67748e+06
1981 2 1 17 3 11 238 0.17186 0.17186 505627
1981 2 1 17 3 12 273 0.67543 0.67543 505627
1981 2 1 17 3 13 317 0.15271 0.15271 505627
1981 2 1 17 4 11 241 0.04615 0.04615 147053
1981 2 1 17 4 12 278 0.58373 0.58373 147053
1981 2 1 17 4 13 327 0.37012 0.37012 147053
1981 2 1 17 5 11 243 0.0306 0.0306 34477.9
1981 2 1 17 5 12 280 0.46755 0.46755 34477.9
1981 2 1 17 5 13 333 0.47504 0.47504 34477.9
1981 2 1 17 5 14 425 0.02682 0.02682 34477.9
1981 2 1 17 6 11 245 0.04064 0.04064 11327.9
1981 2 1 17 6 12 281 0.43672 0.43672 11327.9
1981 2 1 17 6 13 334 0.4866 0.4866 11327.9
1981 2 1 17 6 14 431 0.03605 0.03605 11327.9
1981 2 1 17 7 12 283 0.27978 0.27978 2608.98
1981 2 1 17 7 13 332 0.65668 0.65668 2608.98
1981 2 1 17 7 14 436 0.06354 0.06354 2608.98
1981 2 1 17 8 12 295 0.19032 0.19032 364.193
1981 2 1 17 8 13 341 0.75929 0.75929 364.193
1981 2 1 17 8 14 432 0.05039 0.05039 364.193
1981 2 1 18 1 9 138 0.08928 0.08928 1.58117e+06
1981 2 1 18 1 10 176 0.59721 0.59721 1.58117e+06
1981 2 1 18 1 11 219 0.29573 0.29573 1.58117e+06
1981 2 1 18 1 12 261 0.01778 0.01778 1.58117e+06
1981 2 1 18 2 10 191 0.02573 0.02573 1.64968e+06
1981 2 1 18 2 11 231 0.38072 0.38072 1.64968e+06
1981 2 1 18 2 12 272 0.46371 0.46371 1.64968e+06
1981 2 1 18 2 13 319 0.12983 0.12983 1.64968e+06
1981 2 1 18 3 10 195 0.00026 0.00026 221349
1981 2 1 18 3 11 237 0.02265 0.02265 221349
1981 2 1 18 3 12 281 0.36288 0.36288 221349
1981 2 1 18 3 13 331 0.59075 0.59075 221349
1981 2 1 18 3 14 424 0.02345 0.02345 221349
1981 2 1 18 4 12 290 0.09832 0.09832 27248.3
1981 2 1 18 4 13 346 0.76384 0.76384 27248.3
1981 2 1 18 4 14 431 0.12712 0.12712 27248.3
1981 2 1 18 4 15 534 0.01072 0.01072 27248.3
1981 2 1 18 5 12 265 0.02201 0.02201 4661.04
1981 2 1 18 5 13 359 0.64157 0.64157 4661.04
1981 2 1 18 5 14 431 0.28872 0.28872 4661.04
1981 2 1 18 5 15 554 0.0477 0.0477 4661.04
1981 2 1 18 6 13 367 0.42518 0.42518 1079.5
1981 2 1 18 6 14 432 0.4579 0.4579 1079.5
1981 2 1 18 6 15 567 0.11692 0.11692 1079.5
1981 2 1 18 7 13 386 0.40628 0.40628 3747.48
1981 2 1 18 7 14 442 0.39427 0.39427 3747.48
1981 2 1 18 7 15 573 0.19945 0.19945 3747.48
1981 2 1 18 8 13 378 0.35525 0.35525 640.036
1981 2 1 18 8 14 423 0.33588 0.33588 640.036
1981 2 1 18 8 15 596 0.30887 0.30887 640.036
1981 2 1 18 9 13 384 0.14103 0.14103 64.2035
1981 2 1 18 9 14 460 0.32507 0.32507 64.2035
1981 2 1 18 9 15 591 0.43813 0.43813 64.2035
1981 2 1 18 9 16 730 0.09578 0.09578 64.2035
1981 2 1 18 10 14 425 0.38893 0.38893 180.629
1981 2 1 18 10 15 615 0.61107 0.61107 180.629
1981 2 1 21 1 8 84 0.02935 0.02935 4.48843e+06
1981 2 1 21 1 9 136 0.42595 0.42595 4.48843e+06
1981 2 1 21 1 10 168 0.52361 0.52361 4.48843e+06
1981 2 1 21 1 11 206 0.02109 0.02109 4.48843e+06
1981 2 1 21 2 9 133 0.06537 0.06537 1.06119e+06
1981 2 1 21 2 10 181 0.2122 0.2122 1.06119e+06
1981 2 1 21 2 11 225 0.63422 0.63422 1.06119e+06
1981 2 1 21 2 12 260 0.08821 0.08821 1.06119e+06
1981 2 1 21 3 10 180 0.01727 0.01727 207095
1981 2 1 21 3 11 236 0.51444 0.51444 207095
1981 2 1 21 3 12 263 0.46829 0.46829 207095
1981 2 1 21 4 11 240 0.07437 0.07437 155198
1981 2 1 21 4 12 272 0.91395 0.91395 155198
1981 2 1 21 4 13 306 0.01168 0.01168 155198
1981 2 1 21 5 11 242 0.09368 0.09368 102184
1981 2 1 21 5 12 274 0.88253 0.88253 102184
1981 2 1 21 5 13 306 0.02379 0.02379 102184
1981 2 1 21 6 11 241 0.08165 0.08165 56327
1981 2 1 21 6 12 276 0.85362 0.85362 56327
1981 2 1 21 6 13 307 0.06473 0.06473 56327
1981 2 1 21 7 11 244 0.06835 0.06835 44019.7
1981 2 1 21 7 12 282 0.69542 0.69542 44019.7
1981 2 1 21 7 13 308 0.23622 0.23622 44019.7
1981 2 1 21 8 11 248 0.03111 0.03111 25536.2
1981 2 1 21 8 12 276 0.63132 0.63132 25536.2
1981 2 1 21 8 13 310 0.33757 0.33757 25536.2
1981 2 1 22 1 7 65 0.00972 0.00972 4.57443e+07
1981 2 1 22 1 8 90 0.11531 0.11531 4.57443e+07
1981 2 1 22 1 9 122 0.83248 0.83248 4.57443e+07
1981 2 1 22 1 10 161 0.04248 0.04248 4.57443e+07
1981 2 1 22 2 8 95 0.00044 0.00044 1.26426e+07
1981 2 1 22 2 9 135 0.62203 0.62203 1.26426e+07
1981 2 1 22 2 10 164 0.37753 0.37753 1.26426e+07
1981 2 1 22 3 9 138 0.36054 0.36054 2.17193e+06
1981 2 1 22 3 10 166 0.61395 0.61395 2.17193e+06
1981 2 1 22 3 11 216 0.0255 0.0255 2.17193e+06
1981 2 1 22 4 9 141 0.10516 0.10516 775223
1981 2 1 22 4 10 174 0.79229 0.79229 775223
1981 2 1 22 4 11 216 0.10256 0.10256 775223
1981 2 1 23 1 7 65 0.00978 0.00978 5.62733e+07
1981 2 1 23 1 8 90 0.13658 0.13658 5.62733e+07
1981 2 1 23 1 9 122 0.82271 0.82271 5.62733e+07
1981 2 1 23 1 10 157 0.03093 0.03093 5.62733e+07
1981 2 1 23 2 8 95 0.00457 0.00457 2.90837e+07
1981 2 1 23 2 9 132 0.60992 0.60992 2.90837e+07
1981 2 1 23 2 10 163 0.38551 0.38551 2.90837e+07
1981 2 1 23 3 9 136 0.38278 0.38278 5.49666e+06
1981 2 1 23 3 10 168 0.61722 0.61722 5.49666e+06
1981 2 1 23 4 9 140 0.10352 0.10352 2.18418e+06
1981 2 1 23 4 10 175 0.86481 0.86481 2.18418e+06
1981 2 1 23 4 11 216 0.03167 0.03167 2.18418e+06
1981 2 1 24 1 8 88 0.02952 0.02952 1.83277e+07
1981 2 1 24 1 9 127 0.91421 0.91421 1.83277e+07
1981 2 1 24 1 10 157 0.05628 0.05628 1.83277e+07
1981 2 1 24 2 9 140 0.21839 0.21839 4.80102e+06
1981 2 1 24 2 10 165 0.77925 0.77925 4.80102e+06
1981 2 1 24 2 11 206 0.00237 0.00237 4.80102e+06
1981 2 1 24 3 9 140 0.05488 0.05488 163039
1981 2 1 24 3 10 178 0.87536 0.87536 163039
1981 2 1 24 3 11 209 0.06975 0.06975 163039
1981 2 1 25 1 7 64 0.15716 0.15716 3.57244e+07
1981 2 1 25 1 8 87 0.68894 0.68894 3.57244e+07
1981 2 1 25 1 9 106 0.1539 0.1539 3.57244e+07
1981 2 1 25 2 8 93 0.17822 0.17822 5.81076e+06
1981 2 1 25 2 9 115 0.82178 0.82178 5.81076e+06
1981 2 1 25 3 8 94 0.03281 0.03281 901975
1981 2 1 25 3 9 121 0.95309 0.95309 901975
1981 2 1 25 3 10 154 0.0141 0.0141 901975
1981 3 1 16 0 7 61 0.18948 0.18948 2.67191e+07
1981 3 1 16 0 8 85 0.51893 0.51893 2.67191e+07
1981 3 1 16 0 9 117 0.29159 0.29159 2.67191e+07
1981 3 1 16 1 9 139 0.01997 0.01997 303606
1981 3 1 16 1 10 177 0.17175 0.17175 303606
1981 3 1 16 1 11 227 0.28932 0.28932 303606
1981 3 1 16 1 12 274 0.29438 0.29438 303606
1981 3 1 16 1 13 334 0.20362 0.20362 303606
1981 3 1 16 1 14 427 0.02096 0.02096 303606
1981 3 1 16 2 12 283 0.03486 0.03486 147540
1981 3 1 16 2 13 357 0.40302 0.40302 147540
1981 3 1 16 2 14 444 0.39033 0.39033 147540
1981 3 1 16 2 15 556 0.17179 0.17179 147540
1981 3 1 16 3 12 285 0.00453 0.00453 26366.7
1981 3 1 16 3 13 358 0.03206 0.03206 26366.7
1981 3 1 16 3 14 457 0.1429 0.1429 26366.7
1981 3 1 16 3 15 600 0.64867 0.64867 26366.7
1981 3 1 16 3 16 743 0.17184 0.17184 26366.7
1981 3 1 16 4 13 395 0.00722 0.00722 9743.66
1981 3 1 16 4 14 463 0.01254 0.01254 9743.66
1981 3 1 16 4 15 639 0.15394 0.15394 9743.66
1981 3 1 16 4 16 808 0.82631 0.82631 9743.66
1981 3 1 16 5 15 647 0.01595 0.01595 5824.59
1981 3 1 16 5 16 872 0.93475 0.93475 5824.59
1981 3 1 16 5 17 1030 0.04931 0.04931 5824.59
1981 3 1 16 6 16 927 0.70993 0.70993 1010.06
1981 3 1 16 6 17 1026 0.29007 0.29007 1010.06
1981 3 1 16 7 16 890 0.53025 0.53025 688.776
1981 3 1 16 7 17 1068 0.46975 0.46975 688.776
1981 3 1 16 8 16 966 0.38952 0.38952 168.822
1981 3 1 16 8 17 1036 0.61048 0.61048 168.822
1981 3 1 16 9 17 1097 1 1 78.8882
1981 3 1 16 10 17 1081 0.65599 0.65599 71.4833
1981 3 1 16 10 18 1248 0.34401 0.34401 71.4833
1981 3 1 17 0 7 63 0.10107 0.10107 2.70217e+07
1981 3 1 17 0 8 85 0.52625 0.52625 2.70217e+07
1981 3 1 17 0 9 118 0.32074 0.32074 2.70217e+07
1981 3 1 17 0 10 162 0.05194 0.05194 2.70217e+07
1981 3 1 17 1 9 128 0.02934 0.02934 1.29061e+06
1981 3 1 17 1 10 185 0.28622 0.28622 1.29061e+06
1981 3 1 17 1 11 221 0.59438 0.59438 1.29061e+06
1981 3 1 17 1 12 265 0.09007 0.09007 1.29061e+06
1981 3 1 17 2 9 135 9e-05 9e-05 1.12556e+06
1981 3 1 17 2 10 189 0.00697 0.00697 1.12556e+06
1981 3 1 17 2 11 236 0.31759 0.31759 1.12556e+06
1981 3 1 17 2 12 271 0.59722 0.59722 1.12556e+06
1981 3 1 17 2 13 316 0.07814 0.07814 1.12556e+06
1981 3 1 17 3 10 190 0.00219 0.00219 368824
1981 3 1 17 3 11 235 0.07824 0.07824 368824
1981 3 1 17 3 12 277 0.60849 0.60849 368824
1981 3 1 17 3 13 324 0.31108 0.31108 368824
1981 3 1 17 4 11 239 0.02209 0.02209 105090
1981 3 1 17 4 12 283 0.38671 0.38671 105090
1981 3 1 17 4 13 331 0.57254 0.57254 105090
1981 3 1 17 4 14 417 0.01865 0.01865 105090
1981 3 1 17 5 11 245 0.00573 0.00573 25010.4
1981 3 1 17 5 12 284 0.31983 0.31983 25010.4
1981 3 1 17 5 13 332 0.63025 0.63025 25010.4
1981 3 1 17 5 14 427 0.04419 0.04419 25010.4
1981 3 1 17 6 12 285 0.34335 0.34335 7833.19
1981 3 1 17 6 13 335 0.60563 0.60563 7833.19
1981 3 1 17 6 14 432 0.05102 0.05102 7833.19
1981 3 1 17 7 12 285 0.01726 0.01726 1813.18
1981 3 1 17 7 13 327 0.90678 0.90678 1813.18
1981 3 1 17 7 14 436 0.07596 0.07596 1813.18
1981 3 1 17 8 12 288 0.22033 0.22033 266.705
1981 3 1 17 8 13 333 0.70013 0.70013 266.705
1981 3 1 17 8 14 421 0.07955 0.07955 266.705
1981 3 1 18 0 7 61 0.13527 0.13527 2.12559e+07
1981 3 1 18 0 8 87 0.31436 0.31436 2.12559e+07
1981 3 1 18 0 9 120 0.51588 0.51588 2.12559e+07
1981 3 1 18 0 10 158 0.03448 0.03448 2.12559e+07
1981 3 1 18 1 9 128 0.02946 0.02946 704047
1981 3 1 18 1 10 186 0.12971 0.12971 704047
1981 3 1 18 1 11 225 0.60856 0.60856 704047
1981 3 1 18 1 12 267 0.23226 0.23226 704047
1981 3 1 18 2 10 195 0.00026 0.00026 1.16561e+06
1981 3 1 18 2 11 238 0.06231 0.06231 1.16561e+06
1981 3 1 18 2 12 278 0.51535 0.51535 1.16561e+06
1981 3 1 18 2 13 326 0.42209 0.42209 1.16561e+06
1981 3 1 18 3 11 240 0.01174 0.01174 164505
1981 3 1 18 3 12 287 0.14041 0.14041 164505
1981 3 1 18 3 13 339 0.79974 0.79974 164505
1981 3 1 18 3 14 425 0.04811 0.04811 164505
1981 3 1 18 4 12 288 0.01316 0.01316 21540.7
1981 3 1 18 4 13 356 0.76757 0.76757 21540.7
1981 3 1 18 4 14 431 0.2014 0.2014 21540.7
1981 3 1 18 4 15 537 0.01787 0.01787 21540.7
1981 3 1 18 5 12 295 0.02459 0.02459 3791.5
1981 3 1 18 5 13 362 0.59723 0.59723 3791.5
1981 3 1 18 5 14 432 0.32166 0.32166 3791.5
1981 3 1 18 5 15 549 0.05652 0.05652 3791.5
1981 3 1 18 6 13 364 0.42095 0.42095 881.952
1981 3 1 18 6 14 437 0.4271 0.4271 881.952
1981 3 1 18 6 15 555 0.15195 0.15195 881.952
1981 3 1 18 7 13 385 0.30676 0.30676 3074.01
1981 3 1 18 7 14 447 0.4091 0.4091 3074.01
1981 3 1 18 7 15 581 0.28414 0.28414 3074.01
1981 3 1 18 8 13 367 0.23708 0.23708 527.837
1981 3 1 18 8 14 418 0.18449 0.18449 527.837
1981 3 1 18 8 15 607 0.5488 0.5488 527.837
1981 3 1 18 8 16 715 0.02963 0.02963 527.837
1981 3 1 18 9 13 375 0.30682 0.30682 52.9819
1981 3 1 18 9 14 419 0.14009 0.14009 52.9819
1981 3 1 18 9 15 596 0.55309 0.55309 52.9819
1981 3 1 18 10 15 597 0.76624 0.76624 149.058
1981 3 1 18 10 16 705 0.23376 0.23376 149.058
1981 3 1 21 0 8 92 0.10963 0.10963 1.99911e+07
1981 3 1 21 0 9 122 0.87211 0.87211 1.99911e+07
1981 3 1 21 0 10 156 0.01826 0.01826 1.99911e+07
1981 3 1 21 1 9 133 0.05239 0.05239 3.45219e+06
1981 3 1 21 1 10 179 0.67734 0.67734 3.45219e+06
1981 3 1 21 1 11 215 0.27027 0.27027 3.45219e+06
1981 3 1 21 2 10 182 0.02668 0.02668 916626
1981 3 1 21 2 11 232 0.53904 0.53904 916626
1981 3 1 21 2 12 265 0.43428 0.43428 916626
1981 3 1 21 3 11 237 0.13598 0.13598 185175
1981 3 1 21 3 12 273 0.8217 0.8217 185175
1981 3 1 21 3 13 307 0.04232 0.04232 185175
1981 3 1 21 4 11 243 0.07615 0.07615 141351
1981 3 1 21 4 12 279 0.77104 0.77104 141351
1981 3 1 21 4 13 310 0.15282 0.15282 141351
1981 3 1 21 5 11 243 0.04173 0.04173 93103.1
1981 3 1 21 5 12 283 0.60678 0.60678 93103.1
1981 3 1 21 5 13 310 0.35149 0.35149 93103.1
1981 3 1 21 6 11 245 0.00323 0.00323 52108.5
1981 3 1 21 6 12 280 0.56113 0.56113 52108.5
1981 3 1 21 6 13 310 0.43563 0.43563 52108.5
1981 3 1 21 7 11 234 0.00132 0.00132 40722.9
1981 3 1 21 7 12 270 0.50331 0.50331 40722.9
